iteration,sample,batch_size,learning_rate,metric,result,walltime
009,0023,128,0.00011333491817844762,0,val_loss,0.0031085817608982325,2403
009,0021,128,0.00011333491817844762,0,val_loss,0.003101761918514967,2388
009,0021,128,0.00011333491817844762,0,val_loss,0.003101761918514967,2388
009,0021,128,0.00011333491817844762,0,val_loss,0.003101761918514967,2388
009,0022,128,0.00011333491817844762,0,val_loss,0.0031006087083369493,2710
009,0022,128,0.00011333491817844762,0,val_loss,0.0031006087083369493,2710
009,0001,128,0.00011333491817844762,0,val_loss,0.003099463414400816,2238
009,0024,256,0.0008922585651154918,0,val_loss,0.003090929239988327,1644
009,0027,128,0.00011333491817844762,0,val_loss,0.0030875590164214373,2174
009,0027,128,0.00011333491817844762,0,val_loss,0.0030875590164214373,2174
009,0027,128,0.00011333491817844762,0,val_loss,0.0030875590164214373,2174
009,0012,64,0.00011333491817844762,0,val_loss,0.003084624418988824,3545
009,0012,64,0.00011333491817844762,0,val_loss,0.003084624418988824,3545
010,0013,256,0.014171139236500244,0,val_loss,0.03988092020153999,404
010,0016,256,0.021856288326322325,0,val_loss,0.03988092020153999,387
010,0016,256,0.021856288326322325,0,val_loss,0.03988092020153999,387
010,0016,256,0.021856288326322325,0,val_loss,0.03988092020153999,387
010,0005,256,0.012959815400569438,0,val_loss,0.03988092020153999,357
010,0022,128,0.009287828604007937,0,val_loss,0.03988092020153999,474
010,0022,128,0.009287828604007937,0,val_loss,0.03988092020153999,474
010,0022,128,0.009287828604007937,0,val_loss,0.03988092020153999,474
010,0014,256,0.0067182034023640525,0,val_loss,0.03988092020153999,360
010,0014,256,0.0067182034023640525,0,val_loss,0.03988092020153999,360
010,0014,256,0.0067182034023640525,0,val_loss,0.03988092020153999,360
010,0010,256,0.01937320272597746,0,val_loss,0.03988092020153999,361
010,0010,256,0.01937320272597746,0,val_loss,0.03988092020153999,361
010,0004,512,1e-06,0,val_loss,0.007867829874157906,1406
010,0004,512,1e-06,0,val_loss,0.007867829874157906,1406
010,0000,512,1e-06,0,val_loss,0.007798252627253532,1681
010,0000,512,1e-06,0,val_loss,0.007798252627253532,1681
010,0000,512,1e-06,0,val_loss,0.007798252627253532,1681
010,0000,512,1e-06,0,val_loss,0.007798252627253532,1681
010,0012,256,1e-06,0,val_loss,0.00753656355664134,1894
010,0012,256,1e-06,0,val_loss,0.00753656355664134,1894
010,0012,256,1e-06,0,val_loss,0.00753656355664134,1894
010,0023,256,1e-06,0,val_loss,0.007239454425871372,2028
010,0023,256,1e-06,0,val_loss,0.007239454425871372,2028
010,0003,256,1e-06,0,val_loss,0.0071573322638869286,1631
010,0018,256,1e-06,0,val_loss,0.007138694170862436,1770
010,0011,256,0.0022279097749185873,0,val_loss,0.004546028561890125,1083
010,0011,256,0.0022279097749185873,0,val_loss,0.004546028561890125,1083
010,0034,32,0.0008922585651154918,0,val_loss,0.004258331842720509,5177
010,0024,128,0.0008922585651154918,0,val_loss,0.0032971706241369247,2186
010,0024,128,0.0008922585651154918,0,val_loss,0.0032971706241369247,2186
010,0024,128,0.0008922585651154918,0,val_loss,0.0032971706241369247,2186
010,0006,128,0.0008922585651154918,0,val_loss,0.003275834256783128,2162
010,0006,128,0.0008922585651154918,0,val_loss,0.003275834256783128,2162
010,0006,128,0.0008922585651154918,0,val_loss,0.003275834256783128,2162
010,0025,128,0.0008922585651154918,0,val_loss,0.00326576828956604,2185
010,0025,128,0.0008922585651154918,0,val_loss,0.00326576828956604,2185
010,0002,256,0.0008922585651154918,0,val_loss,0.0032296376302838326,1890
010,0020,256,0.0008922585651154918,0,val_loss,0.003227680455893278,1595
010,0020,256,0.0008922585651154918,0,val_loss,0.003227680455893278,1595
