train_ml_data_dir,val_ml_data_dir,model_outdir,batch_size,learning_rate,dropout,run_id,val_loss
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.00030943023258074906,0.03617084546402338,run_01_003_0004,0.00451203465973081
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.0008480924341860572,0.10393550032313212,run_01_003_0001,0.005225955870648252
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,7.565669627288258e-05,0.2840763502123208,run_01_003_0000,0.004350707530040662
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0002944070104854201,0.3007993001554916,run_01_003_0003,0.004602690184222306
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,64,0.00038948360378849504,0.39022711009846667,run_01_003_0005,0.005011450883532146
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.00022076944389339716,0.3568194614179545,run_01_003_0006,0.004449541178175728
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.00023914327270400942,0.3007993001554916,run_01_003_0002,0.004595442445847119
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.00023914327270400942,0.33413758804662286,run_01_004_0004,0.00446746534544416
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,64,7.565669627288258e-05,0.2840763502123208,run_01_004_0007,0.004381702875141543
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0003406578831954743,0.05288737939699434,run_01_004_0001,0.004477530333522606
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0001652560925110279,0.05288737939699434,run_01_004_0003,0.004545222783952637
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.00023914327270400942,0.3007993001554916,run_01_004_0000,0.004595442445847119
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,128,0.0002944070104854201,0.05288737939699434,run_01_004_0006,0.004411153707351643
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,64,7.565669627288258e-05,0.2840763502123208,run_01_004_0005,0.004381702875141543
/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,/tmp/weaverr/Data/PathDSP/Data/GDSCv1-GDSCv1/split_0,./out_model,64,1e-06,0.2840763502123208,run_01_004_0002,0.004478733991263909
