train_ml_data_dir,val_ml_data_dir,model_outdir,batch_size,learning_rate,epochs,run_id,val_loss
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.0017434060389247947,100,run_01_001_0047,0.009313211776316166
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.006135551082407831,100,run_01_001_0029,0.009729250334203243
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.003141372801054631,100,run_01_001_0009,0.009821735322475433
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.00882623845421952,100,run_01_001_0070,0.018514472991228104
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.0003829452429500975,100,run_01_001_0020,0.012108693830668926
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,256,0.008955378071051396,100,run_01_001_0043,0.008235350251197815
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.002415713163185308,100,run_01_001_0035,0.013503427617251873
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,256,0.00775933960640392,100,run_01_001_0012,0.009717654436826706
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,256,0.0009179351619377651,100,run_01_001_0079,0.010541287250816822
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,16,0.0007620443773807657,100,run_01_001_0044,0.01050580944865942
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.009601476655237378,100,run_01_001_0013,0.017393825575709343
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,64,0.002971876794225801,100,run_01_001_0063,0.009583448059856892
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,32,0.0005208807871386382,100,run_01_001_0037,0.009778412990272045
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,1024,0.007002683938926724,100,run_01_001_0017,0.01221481617540121
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,1024,0.008011803985878646,100,run_01_001_0031,0.026300515979528427
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,64,0.006565005400448345,100,run_01_001_0064,0.008554980158805847
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.007579332604997143,100,run_01_001_0061,0.00929250381886959
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.006935359454562106,100,run_01_001_0055,0.015175976790487766
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,64,0.005969180945962655,100,run_01_001_0036,0.008362731896340847
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,1024,0.005581141383109493,100,run_01_001_0045,0.014686474576592445
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.009091992057138194,100,run_01_001_0039,0.009074597619473934
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,16,0.0004951139090060442,100,run_01_001_0050,0.009486844763159752
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.004859291664737218,100,run_01_001_0002,0.01420020591467619
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,256,0.009512584910657597,100,run_01_001_0021,0.009579899720847607
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,64,0.002213967118009285,100,run_01_001_0011,0.009947230108082294
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,64,0.006855085433432226,100,run_01_001_0028,0.007899047806859016
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,16,0.009473290796720149,100,run_01_001_0032,0.009451976045966148
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.000610694568568724,100,run_01_001_0000,0.009569571353495121
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,256,0.005994380495641722,100,run_01_001_0060,0.009566934779286385
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,512,0.007957178788024809,100,run_01_001_0027,0.01117037981748581
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.0022007824481432648,100,run_01_001_0015,0.009444729425013065
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,128,0.002587957393561765,100,run_01_001_0077,0.009813855402171612
/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,/tmp/weaverr/Data/HiDRA/Data/gCSI-gCSI/split_0,./out_model,1024,0.00178676732146799,100,run_01_001_0005,0.014185567386448383
